AGAP000002-RA	AGAP000002
AGAP007044-RA	AGAP007044
AGAP007045-RA	AGAP007045
AGAP007046-RA	AGAP007046
AGAP007048-RA	AGAP007048
AGAP007049-RA	AGAP007049
AGAP007050-RA	AGAP007050
AGAP007051-RA	AGAP007051
AGAP007052-RA	AGAP007052
AGAP007053-RA	AGAP007053
AGAP007054-RA	AGAP007054
AGAP007055-RA	AGAP007055
AGAP007056-RA	AGAP007056
AGAP007057-RA	AGAP007057
AGAP007058-RA	AGAP007058
AGAP007059-RA	AGAP007059
AGAP007060-RA	AGAP007060
AGAP007061-RA	AGAP007061
AGAP007062-RA	AGAP007062
AGAP007063-RA	AGAP007063
AGAP007064-RA	AGAP007064
AGAP007064-RB	AGAP007064
AGAP007064-RC	AGAP007064
AGAP007065-RA	AGAP007065
AGAP007066-RA	AGAP007066
AGAP007068-RA	AGAP007068
AGAP007069-RA	AGAP007069
AGAP007070-RA	AGAP007070
AGAP007071-RA	AGAP007071
AGAP007072-RA	AGAP007072
AGAP007073-RA	AGAP007073
AGAP007074-RA	AGAP007074
AGAP007075-RA	AGAP007075
AGAP007076-RA	AGAP007076
AGAP007077-RA	AGAP007077
AGAP007078-RA	AGAP007078
AGAP007079-RA	AGAP007079
AGAP007080-RA	AGAP007080
AGAP007081-RA	AGAP007081
AGAP007082-RA	AGAP007082
AGAP007083-RA	AGAP007083
AGAP007084-RA	AGAP007084
AGAP007084-RB	AGAP007084
AGAP007085-RA	AGAP007085
AGAP007086-RA	AGAP007086
AGAP007087-RA	AGAP007087
AGAP007088-RA	AGAP007088
AGAP007089-RA	AGAP007089
AGAP007090-RA	AGAP007090
AGAP007091-RA	AGAP007091
AGAP007092-RA	AGAP007092
AGAP007093-RA	AGAP007093
AGAP007094-RA	AGAP007094
AGAP007095-RA	AGAP007095
AGAP007096-RA	AGAP007096
AGAP007097-RA	AGAP007097
AGAP007098-RA	AGAP007098
AGAP007099-RA	AGAP007099
AGAP007100-RA	AGAP007100
AGAP007101-RA	AGAP007101
AGAP007102-RA	AGAP007102
AGAP007103-RA	AGAP007103
AGAP007103-RB	AGAP007103
AGAP007103-RC	AGAP007103
AGAP007103-RD	AGAP007103
AGAP007104-RA	AGAP007104
AGAP007105-RA	AGAP007105
AGAP007106-RA	AGAP007106
AGAP007107-RA	AGAP007107
AGAP007108-RA	AGAP007108
AGAP007109-RA	AGAP007109
AGAP007110-RA	AGAP007110
AGAP007111-RA	AGAP007111
AGAP007112-RA	AGAP007112
AGAP007113-RA	AGAP007113
AGAP007114-RA	AGAP007114
AGAP007115-RA	AGAP007115
AGAP007116-RA	AGAP007116
AGAP007117-RA	AGAP007117
AGAP007118-RA	AGAP007118
AGAP007119-RA	AGAP007119
AGAP007120-RA	AGAP007120
AGAP007121-RA	AGAP007121
AGAP007122-RA	AGAP007122
AGAP007123-RA	AGAP007123
AGAP007124-RA	AGAP007124
AGAP007125-RA	AGAP007125
AGAP007126-RA	AGAP007126
AGAP007127-RA	AGAP007127
AGAP007128-RA	AGAP007128
AGAP007129-RA	AGAP007129
AGAP007130-RA	AGAP007130
AGAP007131-RA	AGAP007131
AGAP007133-RA	AGAP007133
AGAP007134-RA	AGAP007134
AGAP007135-RA	AGAP007135
AGAP007136-RA	AGAP007136
AGAP007137-RA	AGAP007137
AGAP007137-RB	AGAP007137
AGAP007138-RA	AGAP007138
AGAP007139-RA	AGAP007139
AGAP007140-RA	AGAP007140
AGAP007141-RA	AGAP007141
AGAP007142-RA	AGAP007142
AGAP007143-RA	AGAP007143
AGAP007144-RA	AGAP007144
AGAP007145-RA	AGAP007145
AGAP007146-RA	AGAP007146
AGAP007147-RA	AGAP007147
AGAP007148-RA	AGAP007148
AGAP007149-RA	AGAP007149
AGAP007150-RA	AGAP007150
AGAP007151-RA	AGAP007151
AGAP007152-RA	AGAP007152
AGAP007153-RA	AGAP007153
AGAP007154-RA	AGAP007154
AGAP007155-RA	AGAP007155
AGAP007156-RA	AGAP007156
AGAP007157-RA	AGAP007157
AGAP007158-RA	AGAP007158
AGAP007159-RA	AGAP007159
AGAP007160-RA	AGAP007160
AGAP007160-RB	AGAP007160
AGAP007160-RC	AGAP007160
AGAP007160-RD	AGAP007160
AGAP007161-RA	AGAP007161
AGAP007162-RA	AGAP007162
AGAP007162-RB	AGAP007162
AGAP007163-RA	AGAP007163
AGAP007163-RB	AGAP007163
AGAP007164-RA	AGAP007164
AGAP007165-RA	AGAP007165
AGAP007166-RA	AGAP007166
AGAP007167-RA	AGAP007167
AGAP007168-RA	AGAP007168
AGAP007169-RA	AGAP007169
AGAP007169-RB	AGAP007169
AGAP007170-RA	AGAP007170
AGAP007171-RA	AGAP007171
AGAP007172-RA	AGAP007172
AGAP007172-RB	AGAP007172
AGAP007173-RA	AGAP007173
AGAP007174-RA	AGAP007174
AGAP007175-RA	AGAP007175
AGAP007176-RA	AGAP007176
AGAP007177-RA	AGAP007177
AGAP007178-RA	AGAP007178
AGAP007180-RA	AGAP007180
AGAP007181-RA	AGAP007181
AGAP007181-RB	AGAP007181
AGAP007182-RA	AGAP007182
AGAP007184-RA	AGAP007184
AGAP007185-RA	AGAP007185
AGAP007186-RA	AGAP007186
AGAP007187-RA	AGAP007187
AGAP007188-RA	AGAP007188
AGAP007189-RA	AGAP007189
AGAP007190-RA	AGAP007190
AGAP007191-RA	AGAP007191
AGAP007192-RA	AGAP007192
AGAP007193-RA	AGAP007193
AGAP007194-RA	AGAP007194
AGAP007195-RA	AGAP007195
AGAP007196-RA	AGAP007196
AGAP007197-RA	AGAP007197
AGAP007198-RA	AGAP007198
AGAP007198-RB	AGAP007198
AGAP007199-RA	AGAP007199
AGAP007200-RA	AGAP007200
AGAP007201-RA	AGAP007201
AGAP007202-RA	AGAP007202
AGAP007203-RA	AGAP007203
AGAP007203-RB	AGAP007203
AGAP007204-RA	AGAP007204
AGAP007205-RA	AGAP007205
AGAP007206-RA	AGAP007206
AGAP007207-RA	AGAP007207
AGAP007208-RA	AGAP007208
AGAP007209-RA	AGAP007209
AGAP007209-RB	AGAP007209
AGAP007209-RC	AGAP007209
AGAP007209-RD	AGAP007209
AGAP007209-RE	AGAP007209
AGAP007210-RA	AGAP007210
AGAP007211-RA	AGAP007211
AGAP007212-RA	AGAP007212
AGAP007213-RA	AGAP007213
AGAP007214-RA	AGAP007214
AGAP007215-RA	AGAP007215
AGAP007216-RA	AGAP007216
AGAP007217-RA	AGAP007217
AGAP007218-RA	AGAP007218
AGAP007219-RA	AGAP007219
AGAP007220-RA	AGAP007220
AGAP007221-RA	AGAP007221
AGAP007221-RB	AGAP007221
AGAP007222-RA	AGAP007222
AGAP007223-RA	AGAP007223
AGAP007224-RA	AGAP007224
AGAP007225-RA	AGAP007225
AGAP007226-RA	AGAP007226
AGAP007227-RA	AGAP007227
AGAP007228-RA	AGAP007228
AGAP007229-RA	AGAP007229
AGAP007230-RA	AGAP007230
AGAP007231-RA	AGAP007231
AGAP007232-RA	AGAP007232
AGAP007233-RA	AGAP007233
AGAP007234-RA	AGAP007234
AGAP007235-RA	AGAP007235
AGAP007236-RA	AGAP007236
AGAP007237-RA	AGAP007237
AGAP007237-RB	AGAP007237
AGAP007238-RA	AGAP007238
AGAP007239-RA	AGAP007239
AGAP007240-RA	AGAP007240
AGAP007241-RA	AGAP007241
AGAP007242-RA	AGAP007242
AGAP007242-RB	AGAP007242
AGAP007243-RA	AGAP007243
AGAP007244-RA	AGAP007244
AGAP007245-RA	AGAP007245
AGAP007246-RA	AGAP007246
AGAP007247-RA	AGAP007247
AGAP007247-RB	AGAP007247
AGAP007247-RC	AGAP007247
AGAP007248-RA	AGAP007248
AGAP007248-RB	AGAP007248
AGAP007249-RA	AGAP007249
AGAP007249-RB	AGAP007249
AGAP007250-RA	AGAP007250
AGAP007250-RB	AGAP007250
AGAP007250-RC	AGAP007250
AGAP007251-RA	AGAP007251
AGAP007252-RA	AGAP007252
AGAP007253-RA	AGAP007253
AGAP007253-RB	AGAP007253
AGAP007254-RA	AGAP007254
AGAP007255-RA	AGAP007255
AGAP007256-RA	AGAP007256
AGAP007257-RA	AGAP007257
AGAP007258-RA	AGAP007258
AGAP007259-RA	AGAP007259
AGAP007262-RA	AGAP007262
AGAP007263-RA	AGAP007263
AGAP007264-RA	AGAP007264
AGAP007265-RA	AGAP007265
AGAP007266-RA	AGAP007266
AGAP007269-RA	AGAP007269
AGAP007270-RA	AGAP007270
AGAP007271-RA	AGAP007271
AGAP007272-RA	AGAP007272
AGAP007273-RA	AGAP007273
AGAP007274-RA	AGAP007274
AGAP007275-RA	AGAP007275
AGAP007276-RA	AGAP007276
AGAP007278-RA	AGAP007278
AGAP007279-RA	AGAP007279
AGAP007280-RA	AGAP007280
AGAP007281-RA	AGAP007281
AGAP007282-RA	AGAP007282
AGAP007283-RA	AGAP007283
AGAP007284-RA	AGAP007284
AGAP007285-RA	AGAP007285
AGAP007286-RA	AGAP007286
AGAP007287-RA	AGAP007287
AGAP007288-RA	AGAP007288
AGAP007289-RB	AGAP007289
AGAP007290-RA	AGAP007290
AGAP007291-RA	AGAP007291
AGAP007292-RA	AGAP007292
AGAP007293-RA	AGAP007293
AGAP007294-RA	AGAP007294
AGAP007295-RA	AGAP007295
AGAP007296-RA	AGAP007296
AGAP007297-RA	AGAP007297
AGAP007298-RA	AGAP007298
AGAP007299-RA	AGAP007299
AGAP007300-RA	AGAP007300
AGAP007301-RA	AGAP007301
AGAP007302-RA	AGAP007302
AGAP007303-RA	AGAP007303
AGAP007304-RA	AGAP007304
AGAP007305-RA	AGAP007305
AGAP007306-RA	AGAP007306
AGAP007307-RA	AGAP007307
AGAP007308-RA	AGAP007308
AGAP007309-RA	AGAP007309
AGAP007310-RA	AGAP007310
AGAP007311-RA	AGAP007311
AGAP007312-RA	AGAP007312
AGAP007312-RB	AGAP007312
AGAP007312-RC	AGAP007312
AGAP007313-RA	AGAP007313
AGAP007314-RA	AGAP007314
AGAP007315-RA	AGAP007315
AGAP007316-RA	AGAP007316
AGAP007317-RA	AGAP007317
AGAP007318-RA	AGAP007318
AGAP007319-RA	AGAP007319
AGAP007320-RA	AGAP007320
AGAP007321-RA	AGAP007321
AGAP007322-RA	AGAP007322
AGAP007323-RA	AGAP007323
AGAP007324-RA	AGAP007324
AGAP007325-RA	AGAP007325
AGAP007325-RB	AGAP007325
AGAP007326-RA	AGAP007326
AGAP007326-RB	AGAP007326
AGAP007327-RA	AGAP007327
AGAP007327-RB	AGAP007327
AGAP007330-RA	AGAP007330
AGAP007331-RA	AGAP007331
AGAP007332-RA	AGAP007332
AGAP007333-RA	AGAP007333
AGAP007334-RA	AGAP007334
AGAP007335-RA	AGAP007335
AGAP007336-RA	AGAP007336
AGAP007337-RA	AGAP007337
AGAP007338-RA	AGAP007338
AGAP007339-RA	AGAP007339
AGAP007340-RA	AGAP007340
AGAP007340-RB	AGAP007340
AGAP007341-RA	AGAP007341
AGAP007342-RA	AGAP007342
AGAP007343-RA	AGAP007343
AGAP007344-RA	AGAP007344
AGAP007345-RA	AGAP007345
AGAP007346-RA	AGAP007346
AGAP007347-RA	AGAP007347
AGAP007348-RA	AGAP007348
AGAP007348-RB	AGAP007348
AGAP007349-RA	AGAP007349
AGAP007351-RA	AGAP007351
AGAP007353-RA	AGAP007353
AGAP007354-RA	AGAP007354
AGAP007355-RA	AGAP007355
AGAP007356-RA	AGAP007356
AGAP007357-RA	AGAP007357
AGAP007358-RA	AGAP007358
AGAP007358-RB	AGAP007358
AGAP007359-RA	AGAP007359
AGAP007361-RA	AGAP007361
AGAP007362-RA	AGAP007362
AGAP007362-RB	AGAP007362
AGAP007363-RA	AGAP007363
AGAP007364-RA	AGAP007364
AGAP007365-RA	AGAP007365
AGAP007366-RA	AGAP007366
AGAP007366-RB	AGAP007366
AGAP007367-RA	AGAP007367
AGAP007368-RA	AGAP007368
AGAP007369-RA	AGAP007369
AGAP007370-RA	AGAP007370
AGAP007371-RA	AGAP007371
AGAP007372-RA	AGAP007372
AGAP007373-RA	AGAP007373
AGAP007373-RB	AGAP007373
AGAP007374-RA	AGAP007374
AGAP007375-RA	AGAP007375
AGAP007376-RA	AGAP007376
AGAP007377-RA	AGAP007377
AGAP007378-RA	AGAP007378
AGAP007379-RA	AGAP007379
AGAP007380-RA	AGAP007380
AGAP007381-RA	AGAP007381
AGAP007382-RA	AGAP007382
AGAP007383-RA	AGAP007383
AGAP007384-RA	AGAP007384
AGAP007385-RA	AGAP007385
AGAP007386-RA	AGAP007386
AGAP007387-RA	AGAP007387
AGAP007388-RA	AGAP007388
AGAP007389-RA	AGAP007389
AGAP007390-RA	AGAP007390
AGAP007391-RA	AGAP007391
AGAP007392-RA	AGAP007392
AGAP007393-RA	AGAP007393
AGAP007393-RB	AGAP007393
AGAP007393-RC	AGAP007393
AGAP007394-RA	AGAP007394
AGAP007395-RA	AGAP007395
AGAP007396-RA	AGAP007396
AGAP007396-RB	AGAP007396
AGAP007396-RC	AGAP007396
AGAP007396-RD	AGAP007396
AGAP007397-RA	AGAP007397
AGAP007398-RA	AGAP007398
AGAP007399-RA	AGAP007399
AGAP007400-RA	AGAP007400
AGAP007401-RA	AGAP007401
AGAP007401-RB	AGAP007401
AGAP007402-RA	AGAP007402
AGAP007403-RA	AGAP007403
AGAP007405-RA	AGAP007405
AGAP007406-RA	AGAP007406
AGAP007407-RA	AGAP007407
AGAP007408-RA	AGAP007408
AGAP007409-RA	AGAP007409
AGAP007410-RA	AGAP007410
AGAP007411-RA	AGAP007411
AGAP007412-RA	AGAP007412
AGAP007413-RA	AGAP007413
AGAP007414-RA	AGAP007414
AGAP007415-RA	AGAP007415
AGAP007416-RA	AGAP007416
AGAP007417-RA	AGAP007417
AGAP007418-RA	AGAP007418
AGAP007419-RA	AGAP007419
AGAP007420-RA	AGAP007420
AGAP007421-RA	AGAP007421
AGAP007422-RA	AGAP007422
AGAP007422-RB	AGAP007422
AGAP007423-RA	AGAP007423
AGAP007439-RA	AGAP007439
AGAP007440-RA	AGAP007440
AGAP007442-RA	AGAP007442
AGAP007443-RA	AGAP007443
AGAP007444-RA	AGAP007444
AGAP007445-RA	AGAP007445
AGAP007446-RA	AGAP007446
AGAP007450-RA	AGAP007450
AGAP007451-RA	AGAP007451
AGAP007452-RA	AGAP007452
AGAP007452-RB	AGAP007452
AGAP007453-RA	AGAP007453
AGAP007454-RA	AGAP007454
AGAP007455-RA	AGAP007455
AGAP007456-RA	AGAP007456
AGAP007457-RA	AGAP007457
AGAP007458-RA	AGAP007458
AGAP007459-RA	AGAP007459
AGAP007460-RA	AGAP007460
AGAP007460-RB	AGAP007460
AGAP007461-RA	AGAP007461
AGAP007462-RA	AGAP007462
AGAP007463-RA	AGAP007463
AGAP007464-RA	AGAP007464
AGAP007465-RA	AGAP007465
AGAP007466-RA	AGAP007466
AGAP007467-RA	AGAP007467
AGAP007468-RA	AGAP007468
AGAP007469-RA	AGAP007469
AGAP007470-RA	AGAP007470
AGAP007471-RA	AGAP007471
AGAP007472-RA	AGAP007472
AGAP007473-RA	AGAP007473
AGAP007474-RA	AGAP007474
AGAP007475-RA	AGAP007475
AGAP007476-RA	AGAP007476
AGAP007477-RA	AGAP007477
AGAP007478-RA	AGAP007478
AGAP007479-RA	AGAP007479
AGAP007480-RA	AGAP007480
AGAP007481-RA	AGAP007481
AGAP007482-RA	AGAP007482
AGAP007483-RA	AGAP007483
AGAP007484-RA	AGAP007484
AGAP007485-RA	AGAP007485
AGAP007486-RA	AGAP007486
AGAP007487-RA	AGAP007487
AGAP007488-RA	AGAP007488
AGAP007489-RA	AGAP007489
AGAP007489-RB	AGAP007489
AGAP007490-RA	AGAP007490
AGAP007491-RA	AGAP007491
AGAP007492-RA	AGAP007492
AGAP007493-RA	AGAP007493
AGAP007494-RA	AGAP007494
AGAP007495-RA	AGAP007495
AGAP007496-RA	AGAP007496
AGAP007497-RA	AGAP007497
AGAP007498-RA	AGAP007498
AGAP007499-RA	AGAP007499
AGAP007500-RA	AGAP007500
AGAP007501-RA	AGAP007501
AGAP007502-RA	AGAP007502
AGAP007503-RA	AGAP007503
AGAP007503-RB	AGAP007503
AGAP007504-RA	AGAP007504
AGAP007505-RA	AGAP007505
AGAP007506-RA	AGAP007506
AGAP007507-RA	AGAP007507
AGAP007508-RA	AGAP007508
AGAP007509-RA	AGAP007509
AGAP007510-RA	AGAP007510
AGAP007511-RA	AGAP007511
AGAP007512-RA	AGAP007512
AGAP007512-RB	AGAP007512
AGAP007513-RA	AGAP007513
AGAP007514-RA	AGAP007514
AGAP007515-RA	AGAP007515
AGAP007516-RA	AGAP007516
AGAP007517-RA	AGAP007517
AGAP007518-RA	AGAP007518
AGAP007519-RA	AGAP007519
AGAP007520-RA	AGAP007520
AGAP007521-RA	AGAP007521
AGAP007521-RB	AGAP007521
AGAP007522-RA	AGAP007522
AGAP007523-RA	AGAP007523
AGAP007523-RB	AGAP007523
AGAP007524-RA	AGAP007524
AGAP007525-RA	AGAP007525
AGAP007529-RA	AGAP007529
AGAP007530-RA	AGAP007530
AGAP007531-RA	AGAP007531
AGAP007532-RA	AGAP007532
AGAP007533-RA	AGAP007533
AGAP007534-RA	AGAP007534
AGAP007534-RB	AGAP007534
AGAP007534-RC	AGAP007534
AGAP007535-RA	AGAP007535
AGAP007536-RA	AGAP007536
AGAP007537-RA	AGAP007537
AGAP007537-RB	AGAP007537
AGAP007538-RA	AGAP007538
AGAP007539-RA	AGAP007539
AGAP007540-RA	AGAP007540
AGAP007541-RA	AGAP007541
AGAP007542-RA	AGAP007542
AGAP007543-RA	AGAP007543
AGAP007544-RA	AGAP007544
AGAP007545-RA	AGAP007545
AGAP007545-RB	AGAP007545
AGAP007546-RA	AGAP007546
AGAP007547-RA	AGAP007547
AGAP007548-RA	AGAP007548
AGAP007548-RB	AGAP007548
AGAP007549-RA	AGAP007549
AGAP007550-RA	AGAP007550
AGAP007550-RB	AGAP007550
AGAP007551-RA	AGAP007551
AGAP007552-RA	AGAP007552
AGAP007553-RA	AGAP007553
AGAP007556-RA	AGAP007556
AGAP007557-RA	AGAP007557
AGAP007558-RA	AGAP007558
AGAP007559-RA	AGAP007559
AGAP007560-RA	AGAP007560
AGAP007561-RA	AGAP007561
AGAP007562-RA	AGAP007562
AGAP007563-RA	AGAP007563
AGAP007563-RB	AGAP007563
AGAP007563-RC	AGAP007563
AGAP007564-RA	AGAP007564
AGAP007565-RA	AGAP007565
AGAP007565-RB	AGAP007565
AGAP007566-RA	AGAP007566
AGAP007567-RA	AGAP007567
AGAP007568-RA	AGAP007568
AGAP007569-RA	AGAP007569
AGAP007570-RA	AGAP007570
AGAP007571-RA	AGAP007571
AGAP007571-RB	AGAP007571
AGAP007572-RA	AGAP007572
AGAP007573-RA	AGAP007573
AGAP007574-RA	AGAP007574
AGAP007575-RA	AGAP007575
AGAP007576-RA	AGAP007576
AGAP007577-RA	AGAP007577
AGAP007578-RA	AGAP007578
AGAP007579-RA	AGAP007579
AGAP007580-RA	AGAP007580
AGAP007580-RB	AGAP007580
AGAP007581-RA	AGAP007581
AGAP007582-RA	AGAP007582
AGAP007583-RA	AGAP007583
AGAP007583-RB	AGAP007583
AGAP007584-RA	AGAP007584
AGAP007585-RA	AGAP007585
AGAP007586-RA	AGAP007586
AGAP007587-RA	AGAP007587
AGAP007587-RB	AGAP007587
AGAP007588-RA	AGAP007588
AGAP007589-RA	AGAP007589
AGAP007590-RA	AGAP007590
AGAP007591-RA	AGAP007591
AGAP007592-RA	AGAP007592
AGAP007593-RA	AGAP007593
AGAP007593-RB	AGAP007593
AGAP007594-RA	AGAP007594
AGAP007595-RA	AGAP007595
AGAP007596-RA	AGAP007596
AGAP007597-RA	AGAP007597
AGAP007598-RA	AGAP007598
AGAP007599-RA	AGAP007599
AGAP007600-RA	AGAP007600
AGAP007601-RA	AGAP007601
AGAP007602-RA	AGAP007602
AGAP007603-RA	AGAP007603
AGAP007604-RA	AGAP007604
AGAP007605-RA	AGAP007605
AGAP007606-RA	AGAP007606
AGAP007607-RA	AGAP007607
AGAP007608-RA	AGAP007608
AGAP007609-RA	AGAP007609
AGAP007610-RA	AGAP007610
AGAP007611-RA	AGAP007611
AGAP007612-RA	AGAP007612
AGAP007613-RA	AGAP007613
AGAP007614-RA	AGAP007614
AGAP007615-RA	AGAP007615
AGAP007616-RA	AGAP007616
AGAP007617-RA	AGAP007617
AGAP007618-RA	AGAP007618
AGAP007619-RA	AGAP007619
AGAP007620-RA	AGAP007620
AGAP007621-RA	AGAP007621
AGAP007621-RB	AGAP007621
AGAP007621-RC	AGAP007621
AGAP007622-RA	AGAP007622
AGAP007623-RA	AGAP007623
AGAP007624-RA	AGAP007624
AGAP007625-RA	AGAP007625
AGAP007626-RA	AGAP007626
AGAP007627-RA	AGAP007627
AGAP007628-RA	AGAP007628
AGAP007629-RA	AGAP007629
AGAP007629-RB	AGAP007629
AGAP007630-RA	AGAP007630
AGAP007631-RA	AGAP007631
AGAP007632-RA	AGAP007632
AGAP007633-RA	AGAP007633
AGAP007633-RB	AGAP007633
AGAP007633-RC	AGAP007633
AGAP007633-RD	AGAP007633
AGAP007633-RE	AGAP007633
AGAP007634-RA	AGAP007634
AGAP007635-RA	AGAP007635
AGAP007636-RA	AGAP007636
AGAP007637-RA	AGAP007637
AGAP007638-RA	AGAP007638
AGAP007639-RA	AGAP007639
AGAP007640-RA	AGAP007640
AGAP007641-RA	AGAP007641
AGAP007642-RA	AGAP007642
AGAP007642-RB	AGAP007642
AGAP007642-RC	AGAP007642
AGAP007643-RA	AGAP007643
AGAP007643-RB	AGAP007643
AGAP007643-RC	AGAP007643
AGAP007643-RD	AGAP007643
AGAP007644-RA	AGAP007644
AGAP007645-RA	AGAP007645
AGAP007646-RA	AGAP007646
AGAP007647-RA	AGAP007647
AGAP007648-RA	AGAP007648
AGAP007649-RA	AGAP007649
AGAP007650-RA	AGAP007650
AGAP007651-RA	AGAP007651
AGAP007652-RA	AGAP007652
AGAP007653-RA	AGAP007653
AGAP007654-RA	AGAP007654
AGAP007655-RA	AGAP007655
AGAP007656-RA	AGAP007656
AGAP007657-RA	AGAP007657
AGAP007658-RA	AGAP007658
AGAP007659-RA	AGAP007659
AGAP007659-RB	AGAP007659
AGAP007660-RA	AGAP007660
AGAP007661-RA	AGAP007661
AGAP007662-RA	AGAP007662
AGAP007663-RA	AGAP007663
AGAP007664-RA	AGAP007664
AGAP007665-RA	AGAP007665
AGAP007666-RA	AGAP007666
AGAP007667-RA	AGAP007667
AGAP007668-RA	AGAP007668
AGAP007669-RA	AGAP007669
AGAP007670-RA	AGAP007670
AGAP007670-RB	AGAP007670
AGAP007671-RA	AGAP007671
AGAP007672-RA	AGAP007672
AGAP007673-RA	AGAP007673
AGAP007674-RA	AGAP007674
AGAP007674-RB	AGAP007674
AGAP007675-RA	AGAP007675
AGAP007676-RA	AGAP007676
AGAP007677-RA	AGAP007677
AGAP007678-RA	AGAP007678
AGAP007679-RA	AGAP007679
AGAP007680-RA	AGAP007680
AGAP007681-RA	AGAP007681
AGAP007682-RA	AGAP007682
AGAP007683-RA	AGAP007683
AGAP007684-RA	AGAP007684
AGAP007684-RB	AGAP007684
AGAP007685-RA	AGAP007685
AGAP007686-RA	AGAP007686
AGAP007687-RA	AGAP007687
AGAP007688-RA	AGAP007688
AGAP007689-RA	AGAP007689
AGAP007690-RA	AGAP007690
AGAP007691-RA	AGAP007691
AGAP007691-RB	AGAP007691
AGAP007691-RC	AGAP007691
AGAP007692-RA	AGAP007692
AGAP007693-RA	AGAP007693
AGAP007695-RA	AGAP007695
AGAP007696-RA	AGAP007696
AGAP007698-RA	AGAP007698
AGAP007698-RB	AGAP007698
AGAP007698-RC	AGAP007698
AGAP007699-RA	AGAP007699
AGAP007699-RB	AGAP007699
AGAP007699-RC	AGAP007699
AGAP007700-RA	AGAP007700
AGAP007701-RA	AGAP007701
AGAP007702-RA	AGAP007702
AGAP007703-RA	AGAP007703
AGAP007704-RA	AGAP007704
AGAP007705-RA	AGAP007705
AGAP007706-RA	AGAP007706
AGAP007707-RA	AGAP007707
AGAP007708-RA	AGAP007708
AGAP007709-RA	AGAP007709
AGAP007710-RA	AGAP007710
AGAP007711-RA	AGAP007711
AGAP007712-RA	AGAP007712
AGAP007713-RA	AGAP007713
AGAP007713-RB	AGAP007713
AGAP007713-RC	AGAP007713
AGAP007713-RD	AGAP007713
AGAP007714-RA	AGAP007714
AGAP007715-RA	AGAP007715
AGAP007716-RA	AGAP007716
AGAP007717-RA	AGAP007717
AGAP007717-RB	AGAP007717
AGAP007717-RC	AGAP007717
AGAP007718-RA	AGAP007718
AGAP007719-RA	AGAP007719
AGAP007720-RA	AGAP007720
AGAP007721-RA	AGAP007721
AGAP007721-RB	AGAP007721
AGAP007721-RC	AGAP007721
AGAP007722-RA	AGAP007722
AGAP007723-RA	AGAP007723
AGAP007724-RA	AGAP007724
AGAP007724-RB	AGAP007724
AGAP007724-RC	AGAP007724
AGAP007725-RA	AGAP007725
AGAP007726-RA	AGAP007726
AGAP007726-RB	AGAP007726
AGAP007727-RA	AGAP007727
AGAP007728-RA	AGAP007728
AGAP007729-RA	AGAP007729
AGAP007730-RA	AGAP007730
AGAP007731-RA	AGAP007731
AGAP007732-RA	AGAP007732
AGAP007732-RB	AGAP007732
AGAP007733-RA	AGAP007733
AGAP007734-RA	AGAP007734
AGAP007735-RA	AGAP007735
AGAP007736-RA	AGAP007736
AGAP007737-RA	AGAP007737
AGAP007738-RA	AGAP007738
AGAP007739-RA	AGAP007739
AGAP007740-RA	AGAP007740
AGAP007741-RA	AGAP007741
AGAP007742-RA	AGAP007742
AGAP007743-RA	AGAP007743
AGAP007744-RA	AGAP007744
AGAP007745-RA	AGAP007745
AGAP007746-RA	AGAP007746
AGAP007747-RA	AGAP007747
AGAP007748-RA	AGAP007748
AGAP007749-RA	AGAP007749
AGAP007750-RA	AGAP007750
AGAP007751-RA	AGAP007751
AGAP007751-RB	AGAP007751
AGAP007751-RC	AGAP007751
AGAP007752-RA	AGAP007752
AGAP007753-RA	AGAP007753
AGAP007753-RB	AGAP007753
AGAP007754-RA	AGAP007754
AGAP007755-RA	AGAP007755
AGAP007756-RA	AGAP007756
AGAP007757-RA	AGAP007757
AGAP007759-RA	AGAP007759
AGAP007760-RA	AGAP007760
AGAP007761-RA	AGAP007761
AGAP007761-RB	AGAP007761
AGAP007762-RA	AGAP007762
AGAP007763-RA	AGAP007763
AGAP007764-RA	AGAP007764
AGAP007765-RA	AGAP007765
AGAP007766-RA	AGAP007766
AGAP007767-RA	AGAP007767
AGAP007768-RA	AGAP007768
AGAP007769-RA	AGAP007769
AGAP007771-RA	AGAP007771
AGAP007772-RA	AGAP007772
AGAP007773-RA	AGAP007773
AGAP007774-RA	AGAP007774
AGAP007775-RA	AGAP007775
AGAP007776-RA	AGAP007776
AGAP007777-RA	AGAP007777
AGAP007778-RA	AGAP007778
AGAP007779-RA	AGAP007779
AGAP007780-RA	AGAP007780
AGAP007780-RB	AGAP007780
AGAP007781-RA	AGAP007781
AGAP007782-RA	AGAP007782
AGAP007783-RA	AGAP007783
AGAP007784-RA	AGAP007784
AGAP007784-RB	AGAP007784
AGAP007785-RA	AGAP007785
AGAP007786-RA	AGAP007786
AGAP007787-RA	AGAP007787
AGAP007788-RA	AGAP007788
AGAP007788-RB	AGAP007788
AGAP007788-RC	AGAP007788
AGAP007789-RA	AGAP007789
AGAP007789-RB	AGAP007789
AGAP007790-RA	AGAP007790
AGAP007790-RB	AGAP007790
AGAP007790-RC	AGAP007790
AGAP007790-RD	AGAP007790
AGAP007791-RA	AGAP007791
AGAP007791-RB	AGAP007791
AGAP007791-RC	AGAP007791
AGAP007791-RD	AGAP007791
